ID,Tweet_ID,Isi_Tweet,Tanggal_Tweet,Kandidat,Aplikasi,Lokasi User,Sentimen
501700424,despar54,Forum Vihara &Petani Wonogiri dukung Capres Jokowi @atok_ito @aslich @RandenJoe @Nadrezdbanks @JoeMutalake @aanaccess,9/15/2013 6:20,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Jakarta,1
1899147451,AGadjong,"Maju Capres: Jokowi bisa dikatakan ""Gila Kekuasaan"", karena Jakarta belum hasilkan apa2.",9/15/2013 6:21,Jokowi,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1
1817690408,KodratArief,"Slm Perjuangan Pro Jokowi RI 1 ""@despar54: Forum Vihara &Petani Wonogiri dukung Capres Jokowi @Qatrunnada123 @Sunarwidjaja @rini_atmowiyoto",9/15/2013 6:24,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Cisarua Bogor Indonesia,1
1377149863,KujangSangata,RT @despar54: Forum Vihara &Petani Wonogiri dukung Capres Jokowi @tannusantara @indrajja_llah @BobbyEndhut @teh_tariq,9/15/2013 6:25,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1
-1184948174,KujangSangata,RT @despar54: Forum Vihara &Petani Wonogiri dukung Capres Jokowi @Qatrunnada123 @Sunarwidjaja @erlangga_id @kolo_ijo @rini_atmowiyoto @Kodr...,9/15/2013 6:25,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1
-680741668,Qatrunnada123,"Semangat perjuangan, Merdeka ""@KodratArief: Slm Perjuangan Pro Jokowi RI 1 ""@despar54: Forum Vihara &Petani Wonogiri dukung Capres Jokowi",9/15/2013 6:30,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Jogjakarta,1
-1256266501,JokowiPres,RT @despar54: Forum Vihara &Petani Wonogiri dukung Capres Jokowi @atok_ito @aslich @RandenJoe @Nadrezdbanks @JoeMutalake @aanaccess,9/15/2013 6:33,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1
-1400990515,LiviaAchmad,"Demiapa nyanyi diacara inagurasi yg dihadiri capres wiranto, emjehhh knp harus aku kepilih jg-_-",9/15/2013 6:42,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",INDONESIA,0
-1684120911,KujangSangata,"RT @Qatrunnada123: Semangat perjuangan, Merdeka ""@KodratArief: Slm Perjuangan Pro Jokowi RI 1 ""@despar54: Forum Vihara &Petani Wonogiri duk...",9/15/2013 6:55,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1
-34302974,wirantoRI,"RT @Tooni_Djar: Gayamu ndel ""@LiviaAchmad: Demiapa nyanyi diacara inagurasi yg dihadiri capres wiranto, emjehhh knp harus aku kepilih jg-_-""",9/15/2013 6:57,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,0
-1651753839,wirantoRI,"RT @LiviaAchmad: Demiapa nyanyi diacara inagurasi yg dihadiri capres wiranto, emjehhh knp harus aku kepilih jg-_-",9/15/2013 6:57,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,0
-945672919,atok_ito,"Asiikk..""@despar54: Forum Vihara &Petani Wonogiri dukung Capres Jokowi @atok_ito @aslich @RandenJoe @Nadrezdbanks @JoeMutalake @aanaccess""",9/15/2013 7:11,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>","�T: -6.48437,106.88262",1
185799909,Pranadisapoetra,"Presiden Jokowi, Wapres Agus Marto, Menkeu Sri Mulyani. 'Tikus2' susah jebolin APBN dah tuh.",9/15/2013 8:08,Jokowi,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Jakarta,0
-1783381723,jhony_allien,Omdo RT @despar54 Capres Dahlan Isk: Visi saya Ekonomi Negara RI 10 Besar DiDunia,9/15/2013 8:13,Dahlan,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>",Jakarta,-1
-985723185,KujangSangata,RT @jhony_allien: Omdo RT @despar54 Capres Dahlan Isk: Visi saya Ekonomi Negara RI 10 Besar DiDunia,9/15/2013 8:31,Dahlan,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1
-1505522199,ImuthKarpov,"Pak capres Aburizal Bakrie kalo bikin toko roti namanya ""Bakrie Bakery"" bukan ya ?? Lah ngapa dipikirin, mbuh :|",9/15/2013 8:38,Aburizal,"<a href=""http://mobile.ubersocial.com/sherlockholmes2"" rel=""nofollow"">Sherlock Holmes 2 for BlackBerry</a>",Inside Your SpaceShip Coupe ♡,0
1461031995,KujangSangata,"RT @ImuthKarpov: Pak capres Aburizal Bakrie kalo bikin toko roti namanya ""Bakrie Bakery"" bukan ya ?? Lah ngapa dipikirin, mbuh :|",9/15/2013 9:05,Aburizal,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,0
-2135423620,sandyardi1,"Kalo kata bapak capres ARB, kita harus ""berani berfikir, berani bermimpi, dan berani bertindak"" ITU!!!",9/15/2013 11:30,Aburizal,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Old Trafford,1
-1229935356,annaSuciati,"""@sandyardi1: Kalo kata bapak capres ARB, kita harus ""berani berfikir, berani bermimpi, dan berani bertindak"" ITU!!!""",9/15/2013 11:47,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Bekasi utara,1
378841579,zalfeyasri,"Om dapet pub doang ya?""@fadjroeL: SAPI? RT @pkspiyungan: Bungkus! RT @MustofaNahra: Mas @fadjroeL lebih cocok jadi Capres,..... @jokowi_do2",9/15/2013 12:55,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Jakarta,-1
1421797242,dirusak,"Dahlan iskan, nyalon capres, jokowi juga. Kalo mereka jadi satu tim mah, baahh!! This Is Indonesiaa!!",9/15/2013 14:14,Jokowi,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume�for�Android</a>",Indonesia,1
-646653588,dinsiww,"RT @dirusak: Dahlan iskan, nyalon capres, jokowi juga. Kalo mereka jadi satu tim mah, baahh!! This Is Indonesiaa!!",9/15/2013 14:16,Jokowi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1
730427637,AndreWakacipuy,"@HRudyAriffin #bah, di tipi pina rami org m'basah capres ""jokowi"" 2014, ke apa tanggapan pian...?????",9/15/2013 14:45,Jokowi,"<a href=""http://flup.in"" rel=""nofollow"">Flupin</a>",kalsel,0
-203760866,HRudyAriffin,"Sasadangnya haja ..RT @AndreWakacipuy @HRudyAriffin #bah, di tipi pina rami org m'basah capres ""jokowi"" 2014, ke apa tanggapan pian...?????",9/15/2013 14:46,Jokowi,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>",Banjarmasin.. Indonesia,0
-866675075,damara634,Biarpun ada partai konvrensi untk menjaring capres.. Tapi rakyat akan tetap memilih capres Jokowi 2014.,9/15/2013 15:33,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Surabaya,1
456631121,IndoBerkicau,RT @damara634: Biarpun ada partai konvrensi untk menjaring capres.. Tapi rakyat akan tetap memilih capres Jokowi 2014.,9/15/2013 15:41,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Apa kata mereka?,1
-617127670,Sunarwidjaja,"RT @KodratArief: Slm Perjuangan Pro Jokowi RI 1 ""@despar54: Forum Vihara &Petani Wonogiri dukung Capres Jokowi @Qatrunnada123 @Sunarwidjaja...",9/15/2013 15:55,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","�T: -6.2746756,106.7451751",1
127925535,adamjudge,"Semoga PDIP dan Megawati sadar, klo Jokowi masih punya janji untuk jakarta 5 tahun ini. Buktikan dulu 5 tahun, baru bicara presiden. #jokowi",9/15/2013 16:05,Jokowi,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","�T: -6.2083814,106.8835992",-1
296042371,Indopolitica,"RT @adamjudge: Semoga PDIP dan Megawati sadar, klo Jokowi masih punya janji untuk jakarta 5 tahun ini. Buktikan dulu 5 tahun, baru bicara p...",9/15/2013 16:17,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Menara KADIN Jkt,-1
131399502,princetokek,"RT @adamjudge: Semoga PDIP dan Megawati sadar, klo Jokowi masih punya janji untuk jakarta 5 tahun ini. Buktikan dulu 5 tahun, baru bicara p...",9/15/2013 16:20,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Gecko farm,-1
-812241642,Mulyani24Hadi,"RT @adamjudge: Semoga PDIP dan Megawati sadar, klo Jokowi masih punya janji untuk jakarta 5 tahun ini. Buktikan dulu 5 tahun, baru bicara p...",9/15/2013 16:34,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",New Garden,-1
-921797560,faiskamil,"RT @adamjudge: Semoga PDIP dan Megawati sadar, klo Jokowi masih punya janji untuk jakarta 5 tahun ini. Buktikan dulu 5 tahun, baru bicara p...",9/15/2013 16:54,Jokowi,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","�T: -6.2274601,106.8649942",-1
1774730316,kikipotters,"Konvensi oh konvensi..sudahlah satukan saja PDIP dan Demokrat..Jokowi presiden,Dahlan iskan wapresnya..gk ada konvensi lagi",9/15/2013 17:24,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",di atas bumi,0
-1983830937,Indopolitica,"RT @kikipotters: Konvensi oh konvensi..sudahlah satukan saja PDIP dan Demokrat..Jokowi presiden,Dahlan iskan wapresnya..gk ada konvensi lagi",9/15/2013 17:38,Dahlan,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Menara KADIN Jkt,0
1215013660,GantiJakarta,2. Gugatan @Yusrilihza_Mhd membuat Presiden (SBY) dan Mantan Presiden (Megawati) bisa dipanggil dalam kasus Sisminbakum,9/15/2013 19:25,Megawati,web,Jakarta,0
-706257741,bowiekompeni,RT @GantiJakarta: 2. Gugatan @Yusrilihza_Mhd membuat Presiden (SBY) dan Mantan Presiden (Megawati) bisa dipanggil dalam kasus Sisminbakum,9/15/2013 19:52,Megawati,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Middle of nowhere,0
601456122,hapuan,"@TrioMacan2000 Hanya dua orang yang menentukan maju tidaknya Jokowi jadi presiden, Megawati dan Jokowi sendiri, rakyat tahu mana yg terbaik",9/15/2013 22:04,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Depok,0
1550277251,m_soehendri,"@seruanburuh #SaveTKI #Buruh jika Terpilih jadi presiden Dahlan Iskan akan ubah RI Jadi negeri Industri,Salah Bung RI  itu negara Agraris",9/15/2013 22:58,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",West Java Indonesia,0
-1862498157,SBYhudoyonoRI,"RT @m_soehendri: @seruanburuh #SaveTKI #Buruh jika Terpilih jadi presiden Dahlan Iskan akan ubah RI Jadi negeri Industri,Salah Bung RI  itu…",9/15/2013 23:14,Dahlan,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,0
1464761722,Budhiusmp,"Sedangkan pemain lama u soal Capres, JK dan Wiranto, lbh spt sdg menikmati wisata politik yg mengasyikkan semata, post power syndrome..",9/15/2013 23:17,JK,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",,-1
-1426771107,EmikoLewczyk,"RT @Budhiusmp: Sedangkan pemain lama u soal Capres, JK dan Wiranto, lbh spt sdg menikmati wisata politik yg mengasyikkan semata, post power...",9/15/2013 23:20,JK,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",jakarta,-1
1862104994,Atdtya,"RT @Budhiusmp: Sedangkan pemain lama u soal Capres, JK dan Wiranto, lbh spt sdg menikmati wisata politik yg mengasyikkan semata, post power...",9/15/2013 23:31,JK,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",hatimu,-1
1299277959,wirantoRI,"RT @Budhiusmp: Sedangkan pemain lama u soal Capres, JK dan Wiranto, lbh spt sdg menikmati wisata politik yg mengasyikkan semata, post power...",9/15/2013 23:34,JK,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1
-731840174,rauf_affan,Presiden Megawati : Bangsa Indonesia memiliki mental tempe dan tahu.,9/15/2013 23:41,Megawati,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Republik Indonesia,0
1522308369,Siivivianchloe2,"RT @Budhiusmp: Sedangkan pemain lama u soal Capres, JK dan Wiranto, lbh spt sdg menikmati wisata politik yg mengasyikkan semata, post power...",9/15/2013 23:48,JK,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Yume Sekai,-1
-1198806025,Him_NK,Kudoakan kamu dibantai duluan. Amin @aisyah_SR: Blm Presiden Jokowi udh berani ngrobohin Mesjid mgkn umat Muslim akan dibantainya kyk Mesir,9/15/2013 23:56,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Jepara Indonesia,-1
764420895,mastiannugraha,"San udah bangun? Hampir kiamat brarti dunia ini RT @insanisabdo: Amin «@liputan6dotcom Jika Jadi Presiden, Dahlan Bakal Miskinkan",9/16/2013 0:21,Dahlan,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",FEB DIPONEGORO UNIV,0
1128142504,asmadayoel,"""Artinya gak akan jd capres PD. RT@tannusantara: Wah bikin nyengir Genk @liputan6dotcom: Jika Jadi Presiden, Dahlan Bakal Miskinkan Koruptor",9/16/2013 0:33,Dahlan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Wujudkan INDONESIA Adil Makmur,0
999542351,mkusumawijaya,Yg dapat dilakukan Demokrat hanyalah menawarkan pemenang konvensi sbg cawapres bagi capres @jokowi_do2,9/16/2013 0:33,Jokowi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jakarta,0
-808485315,panca66,#prediksijitu RT @mkusumawijaya: Yg dapat dilakukan Demokrat hanyalah menawarkan pemenang konvensi sbg cawapres bagi capres @jokowi_do2,9/16/2013 0:35,Jokowi,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Persis di Hatimu,0
-1803992073,AyaVallensha,"RT @andam_puti59: Kalau koruptor di hukum mati, gue pilih loe deh ""@liputan6dotcom: Jika Jadi Presiden, Dahlan Bakal Miskinkan Koruptor htt…",9/16/2013 0:50,Dahlan,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Banjarmasin,0
-1068069010,AyaVallensha,"RT @mastiannugraha: San udah bangun? Hampir kiamat brarti dunia ini RT @insanisabdo: Amin «@liputan6dotcom Jika Jadi Presiden, Dahlan Bakal…",9/16/2013 0:50,Dahlan,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Banjarmasin,0
-899475825,IsmailRahman6,"RT @asmadayoel: ""Artinya gak akan jd capres PD. RT@tannusantara: Wah bikin nyengir Genk @liputan6dotcom: Jika Jadi Presiden, Dahlan Bakal M…",9/16/2013 0:54,Dahlan,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,0
-540014600,Caleg_Bersih,RT @panca66: #prediksijitu RT @mkusumawijaya: Yg dapat dilakukan Demokrat hanyalah menawarkan pemenang konvensi sbg cawapres bagi capres @j…,9/16/2013 1:11,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,0
-517941316,StandUpKupang,"Wow,, Jokowi mau di cawapreskan dg capres Aburizal Bakrie; nama paketnya Awi?? Awiiiiiiiiiiiiiiiiiiiiiii :O",9/16/2013 1:19,Aburizal,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",KupanG,0
1963186848,littlesenior,Kalau secara menyeluruh sbnrnya banyak tokoh yg punya kapasitas sebagai Presiden. - Jusuf Kalla - Mahfud MD - Hatta Rajasa,9/16/2013 1:21,JK,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Yogyakarta, Indonesia",0
2064261222,petral_juve46,"Trus beta hrs blg awiii githu?? RT @StandUpKupang: Wow,, Jokowi mau di cawapreskan dg capres Aburizal Bakrie; nama paketnya Awi?? Awiiiiii..",9/16/2013 1:24,Aburizal,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Kota MetropOesao - Kupang NTT,0
-738390731,aku_pekanbaru,"Jika Jadi Presiden, Dahlan Janji akan Miskinkan Koruptor Semiskin-miskinnya  #NurdinHalidbangsat",9/16/2013 1:42,Dahlan,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",pekanbaru kota,0
1238936397,Caleg_Bersih,"Tul ""@panca66: #prediksijitu RT @mkusumawijaya: Yg dpt dlakukan Demokrat hanya tawarkan pmenang konvensi sbg cawapres bg capres @jokowi_do2""",9/16/2013 1:44,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",,0
1397357744,KujangSangata,"RT @Caleg_Bersih: Tul ""@panca66: #prediksijitu RT @mkusumawijaya: Yg dpt dlakukan Demokrat hanya tawarkan pmenang konvensi sbg cawapres bg …",9/16/2013 1:56,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,0
1048810304,SBYhudoyonoRI,"RT @Rentalcar_SRC: RT @PRFMnews Pelantikan Ridwan Kamil akan dihadiri oleh mantan presiden RI BJ Habibie, mantan wakil presiden Jusuf Kalla…",9/16/2013 2:24,JK,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,0
-1739598269,PekanbaruCo,"Jika Jadi Presiden, Dahlan Janji akan Miskinkan Koruptor Semiskin-miskinnya  [Go #Riau]",9/16/2013 2:43,Dahlan,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Pekanbaru, Riau",0
-1638662310,PKU_Flashmob,"Don't make some promises that you can't make it ""@PekanbaruCo: Jika Jadi Presiden, Dahlan Janji akan Miskinkan Koruptor Semiskin-miskinnya """,9/16/2013 2:44,Dahlan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Universe,-1
1332677952,Elianaroza,"Percaya,saya pilih bapak ""@PekanbaruCo: Jika Jadi Presiden, Dahlan Janji akan Miskinkan Koruptor Semiskin-miskinnya [Go #Riau]""",9/16/2013 2:44,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Pekanbaru otw Bernabeu,1
1463934996,jessenilev,"Bull-shit ngetz nich RT @PekanbaruCo: Jika Jadi Presiden, Dahlan Janji akan Miskinkan Koruptor Semiskin-miskinnya  [Go #Riau]",9/16/2013 2:44,Dahlan,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pekanbaru-Singapore,-1
-542269624,JimmySiahaan,"Gayamu iTu! Basi! ""@PekanbaruCo: Jika Jadi Presiden, Dahlan Janji akan Miskinkan Koruptor Semiskin-miskinnya  [Go #Riau]""",9/16/2013 2:46,Dahlan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ad altare Dei,-1
212562460,LilysSuryani,"Don't make some promises that you can't make it RT @PekanbaruCo: Jika Jadi Presiden,Dahlan Janji akn Miskinkan Koruptor Semiskin-miskinnya",9/16/2013 2:47,Dahlan,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Indonesia,-1
1546263280,Dasnitaabigail,"RT @PekanbaruCo: Jika Jadi Presiden, Dahlan Janji akan Miskinkan Koruptor Semiskin-miskinnya  [Go #Riau]",9/16/2013 2:48,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",pekanbaru-riau,0
-1450094249,BlurRainbow,"""ARB ngapain ikutan @PRFMnews: Pelantikan Ridwan Kamil akan dihadiri oleh mantan presiden RI BJ Habibie, mantan wakil presiden Jusuf Kalla",9/16/2013 2:49,JK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ENDONESYAH,-1
165358016,Presiden2014com,"RT @PRFMnews: Pelantikan Ridwan Kamil akan dihadiri oleh mantan presiden RI BJ Habibie, mantan wakil presiden Jusuf Kalla, Prabowo, dan Abu…",9/16/2013 2:49,JK,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,0
648224219,toniendrue,"Mantap ""@PekanbaruCo: Jika Jadi Presiden, Dahlan Janji akan Miskinkan Koruptor Semiskin-miskinnya  [Go #Riau]""",9/16/2013 2:56,Dahlan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1
1409951393,princetokek,RT @bandenk_putra: realistis RT @mkusumawijaya Yg dapat dilakukan Demokrat hanyalah menawarkan pemenang konvensi sbg cawapres bagi capres @…,9/16/2013 3:16,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Gecko farm,0
491869796,utyananta,"Love it! RT""@PekanbaruCo: Jika Jadi Presiden, Dahlan Janji akan Miskinkan Koruptor Semiskin-miskinnya [Go #Riau]""",9/16/2013 3:21,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>","Pekanbaru,indonesia",1
-303617204,PekanbaruCo,"RT @LilysSuryani: Don't make some promises that you can't make it RT @PekanbaruCo: Jika Jadi Presiden,Dahlan Janji akn Miskinkan Koruptor S...",9/16/2013 3:24,Dahlan,web,"Pekanbaru, Riau",-1
-1523199992,lik_vidya,Iya. Mudah ditebak.@mkusumawijaya: Yg dapat dilakukan Demokrat hanyalah menawarkan pemenang konvensi sbg cawapres bagi capres @jokowi_do2,9/16/2013 3:29,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jakarta, Indonesia",0
-673721069,Presiden2014com,"RT @BlurRainbow: ""ARB ngapain ikutan @PRFMnews: Pelantikan Ridwan Kamil akan dihadiri oleh mantan presiden RI BJ Habibie, mantan wakil pres…",9/16/2013 3:32,JK,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,0
-2182442,princetokek,RT @lik_vidya: Iya. Mudah ditebak.@mkusumawijaya: Yg dapat dilakukan Demokrat hanyalah menawarkan pemenang konvensi sbg cawapres bagi capre…,9/16/2013 4:20,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Gecko farm,0
-213120495,ciciwidyaa,"GO pak dahlan!!RT @PekanbaruCo: Jika Jadi Presiden, Dahlan Janji akan Miskinkan Koruptor Semiskin-miskinnya  [Go #Riau]",9/16/2013 5:31,Dahlan,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","Pekanbaru,Riau",1
-389486195,Massitunk,"Jika saya jadi presiden koruptor saya wajibkan hukuman matiRT @PekanbaruCo: Jika Jadi Presiden, Dahlan Janji akan Miskinkan Koruptor Semisk",9/16/2013 6:25,Dahlan,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Emirates Stadium,0
1746221674,batamobilrental,Kok dlm dialog @tvOneNews sore ini sy tdk lihat wajh capres Dahlan Iskan. Dipolitisir kayaknya biar nggak nutup pamor Abu Rizal Bakrie.,9/16/2013 11:28,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",0852-6590-5151  25CAF2E4,0
23110955,OwBlEnG,RT @batamobilrental: Kok dlm dialog @tvOneNews sore ini sy tdk lihat wajh capres Dahlan Iskan. Dipolitisir kayaknya biar nggak nutup pamor …,9/16/2013 11:30,Dahlan,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",malang indonesia,0
-405885466,kromo_singo,"Andai calon presiden dan wkil presiden jokowi dan prabowo/prabowo jokowi,pazti indonesia kya majapahit ke 2 bangkit,",9/16/2013 18:30,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0
-1236477675,_jimmyeatworld,"RT @kromo_singo: Andai calon presiden dan wkil presiden jokowi dan prabowo/prabowo jokowi,pazti indonesia kya majapahit ke 2 bangkit,",9/16/2013 18:47,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Mesa, Arizona",0
2124523041,bowief2c,Pd menjamin capresnya bisa menyaingin capres jokowi..? Apa ia ..? Kecuali dia punya media seperti dahlan iskan !,9/16/2013 19:54,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Jakarta,0
1306273189,Constitueniken,"Btw emang ada ya yang mau milih Dino Patidjalal jadi Presiden? Dahlan Iskan masib ada gaungnya, nah dia? Konvensi partai yang aneh.. :s",9/17/2013 2:56,Dahlan,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Jakarta Greater Area, ID.",1
-153782665,imam_hadinata,"Akankah partai gerindra dan capres prabowo bisa memenangkan pemilu? tunggu saja tanggal mainnya, eeeng iiing eengg!!",9/17/2013 3:01,Prabowo,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,0
1818836714,despar54,"Capres Dahlan Iskan: Sy akan bikin yg sulit jd Mudah, yg mudah mudah @erlangga_id @satriopanilih @danieelst @kissmiyanto @pungky_octavia",9/17/2013 6:14,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Jakarta,0
-1770416876,despar54,"Capres Dahlan Iskan: Sy akan bikin yg sulit jd Mudah, yg mudah mudah @WIROSaBles @KodratArief @krasn4y4 @kalamanaya @irwanjuanda1 @Banawa2",9/17/2013 6:20,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Jakarta,0
641881583,KujangSangata,"RT @despar54: Capres Dahlan Iskan: Sy akan bikin yg sulit jd Mudah, yg mudah mudah @erlangga_id @satriopanilih @danieelst @kissmiyanto @pun…",9/17/2013 6:23,Dahlan,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,0
2859924,despar54,"Capres Dahlan Iskan: Sy akan bikin yg sulit jd Mudah, yg mudah mudah @debley11 @RoyMarten56 @boyke_bond  @Banawa2 @Alex4_11 @masbedjo",9/17/2013 6:27,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Jakarta,0
1353638197,RoyMarten56,"Urus bandara tdk becus, persis pasar ""@despar54: Capres Dahlan Iskan: yg sulit jd Mudah @debley11 @boyke_bond @Banawa2 @Alex4_11 @masbedjo""",9/17/2013 6:31,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",JABAR,-1
